Date,User_ID,Location,Text
2020-04-1,PsPineview,"13074 #5 Sideroad  Georgetown, ON","Just a reminder that report cards go home electronically today at 3pm. Parents/Guardians be sure to check your email. 

#covid19 #distancelearning #hdsbstillconnected #pineviewpride https://t.co/SMqlRU3fXo"
2020-04-1,nctsn,UCLA & Duke University,Resources to help #families #cope during challenging times. #COVID19 https://t.co/smVbfhaDy0
2020-04-1,MrNobod79977306,,"Summer holiday is starting in The Netherlands.
Soon there will be a summer holiday in the entire continent Europe.
In August you will see second wave of #covid19 as most people will behave as they always do!
Without any concern of getting sick.

Prediction"
2020-04-1,labour_buzz,London,"PMQs has become increasingly fractious, as the PM struggles to defend, or even explain, the policies of his own Gov.. This week, the past came back to haunt him as he was quizzed over missing apps &amp; the shortcomings of track and trace. #COVID19 #Starmer

https://t.co/rDfyGKywIX"
2020-04-1,htown_Joe,"Houston, TX",Why is #coronavirus spreading like wildfire? Why the new outbreaks of #Covid19? Idiocy! I just drove from #Houston to #Minneapolis. 1200 miles. We did not see a SINGLE person wearing a mask at a gas station. (But EVERY @McDonalds &amp; @Raising_Canes worker we saw wore a mask!)
2020-04-1,Pulse95radio,"Sharjah, United Arab Emirates","The latest update of #Coronavirus (#COVID19) in the #UAE. @MOHAPUAE

#StayHome #Pulse95Radio https://t.co/Stf5xylpLe"
2020-04-1,kr3at,,"Florida has reported a record +5,511 new cases of #CoronaVirus so far today and its only 1:30. Ironic that reopening beaches and restaurants early to save the economy only caused the IMF downgrade the US economy and crash the stock market. More states reopened=repeat next month."
2020-04-1,mikelonergan85,"Kentucky, USA","With @KYDems breaking rules for purely political purposes, same newspaper attacking GOP today published fluff w/ no mention of Democrats’ continued flaunting of the rules that other KYians still forced to follow. (4/5) #kygov #kypol #kysen #coronavirus #covid19 #kynews #kymedia https://t.co/xaaMZaf9Z8"
2020-04-1,TheDNCJames,My House,"Yesterday was the United States' 3rd worst day ever for new COVID-19 cases. 

#Corona #CoronavirusOutbreak #CoronaUpdate #coronavirus #CoronaVirusUpdate #COVID19"
2020-04-1,VirufyOrg,,"Welcome Anja as Chief Operating Officer!
Anja recently graduated @Stanford with a BS in Human Biology. She will be attending @UniofOxford this fall for a Masters program where she will look at the intersection of health and economics.

#coronavirus #COVID19 #pandemic #nonprofit https://t.co/bT2OtYeinU"
2020-04-1,CritTheorySucks,,"Saying Kung Flu is racist.
I just said Kung Flu, therefore I am a racist. 

#CriticalTheory #CriticalTheorySucks #kungflu #COVID19 #coronavirusisracist #coronavirus https://t.co/TFa0HFF4tB"
2020-04-1,FRCdc,"Washington, DC","Rep. @michaelcburgess continues to be amazed at the Dems' trashing Trump's virus response.

#COVID19 #coronavirus
https://t.co/MSkhAyCTlJ"
2020-04-1,GLOBALHealthPR,Worldwide,Singapore partner @SpurwingComms shares #communications opportunities for businesses in this new normal. Read more: #coronavirus #pandemic #COVID19
2020-04-1,AkankshaV_erma,"Delhi, India","Designer Jack Smyth worries that a little bit of magic is being drained from the bookshop experience. 

#books #bookcovers #bookcover #coverillustration #bookdesigners #coronavirus 

https://t.co/zR2zJOBhul"
2020-04-1,FullStriedAhead,,"#Congress should be investing and making sure public places such as restaurants, hotels, airports, subways, and other places of stay are being sanitized and sterilized during this era of #coronavirus. @RepAnnWagner @RepWexton @RepCindyAxne @MaryKBruce @FoxReports @GreenfieldIowa"
2020-04-1,1998Rishu,PKMKB,"@sambitswaraj Dalla for a Reason @sardesairajdeep 
#Coronil #RamdevCoronaCure #coronavirus #RamdevCoronaCure https://t.co/UO5EcCfaqg"
2020-04-1,InsidrFinancial,"Boston, MA","Coronavirus stocks backed by underlying scientific evidence supporting a range of treatment strategies for coronavirus patients infected with COVID-19.

$CYDY $REGN $GILD $MDNA $NNVC $COCP $BIXT $INO $VXRT $NVAX

#coronavirus #stocks #news #covid19

https://t.co/ypN5rOnRk7"
2020-04-1,CoronaRecovery,,"327473 people recovered from Corona today. Total Corona virus recoveries: 4851466 
 
 Source: WHO Situation Reports 
 #COVID19 #coronavirus #StaySafe"
2020-04-1,kr3at,,"Michigan reports 358 new cases and 5 new deaths bringing total confirmed cases there to 68,555 and 6,114 total deaths.

#CoronaVirus #Covid19 #CoronaVirusOutbreak"
2020-04-2,michaelbaines74,,Interesting read from MIT Sloan on team collaboration and why companies should deploy collaborative technology to improve team collaboration. #teamcollaboration #remoteworking #covid19 https://t.co/33GaYJV47e https://t.co/vkjMjnk7kl
2020-04-2,syllablehq,"Brooklyn, NY","Why are USA #Covid19 death rates falling while case rates rise? Increased testing? No. There's a delay between new infections and new deaths.

Here's a simple (if imprecise) graphic showing why states with spiking covid cases must urgently prepare for July 😞
#TrumpIsKillingUs https://t.co/impPBvRlDb"
2020-04-2,carrie_byington,"Oakland, CA",We care about those taking care of us on the frontlines of #COVID19 @UofCAHealth! We’re making use of these resources and strategies from @theNAMedicine to support the health and well-being of clinicians during this challenging time: https://t.co/jqpZZorvut #ClinicianWellBeing
2020-04-2,themaxburns,New York,"NEW: @RealDonaldTrump may be done with #COVID19, but sobering testimony from Dr. Anthony Fauci shows the threat of coronavirus is far from over.

My latest for @thedailybeast on yesterday's marathon House coronavirus hearing. https://t.co/9fG6QIFzzu"
2020-04-2,ThePeruvianPapi,Hyperbolic Time Chamber,Florida fucked up by going into phase 2 prematurely #Florida #Covid19
2020-04-2,tgegwang,"Kampala, Uganda",#COVID19 and diabetes fuel each other. https://t.co/cdyJkwVgpB
2020-04-2,iPicNews,San Francisco & Geneva ,Republicans &amp; #Trump are more worried about #MichaelFlynn than police brutality or #Covid19 - The Washington Post https://t.co/mcPxabGEzK
2020-04-2,LenoxNeurosurg,New York,"Global pandemic? The show must go on. Bonus episode of #LenoxHillOnNetflix: PANDEMIC, is now streaming on @netflix. Highlighting #COVID19 and how our healthcare heroes adapt to the frontline to save lives, PANDEMIC is a powerful and necessary reminder of humanity. A must-watch!"
2020-04-2,ServeAChild,,Our church partners in Thailand are delivering food and hope in remote villages and small huts that are tucked away and isolated from receiving resources. #deliverhope #gospel #pray #COVID19 https://t.co/DZkbp3ys8M
2020-04-2,PatShellySSW,"Buffalo, NY",Same goes for Bills jersey. #COVID19 https://t.co/5W7ChvJsgP
2020-04-2,imichelle2018,"Holly Springs, NC",.@wcpss Why are masks only *strongly recommended* for students &amp; staff? North Carolina is currently in the top 5 of the worst states on the rise for ++ cases for #COVID19 . Our hospitals are near capacity &amp; our kids are in danger of getting MIS-C.  This is not the way. #MaskUp https://t.co/GPdEd63npx
2020-04-2,9Moyle,,Word #COVID19 https://t.co/7uDyNyM6uN
2020-04-2,TheOnlyMrsTReed,Everywhere you want to be....,"@joey_nations @senatemajldr @SenatorTimScott Wrong game, wrong field.

Go after the KKK and other white supremacy white nationalists groups as a terrorist organization

Protect those losing their lives from #COVID19 police brutality and murder.

Defund the police!"
2020-04-2,PiratKolaja,,"While #COVID19 was spreading, disinformation flooded the on-line space. While I welcome the Commission's initiative to fight it, it's also important to ensure remedy mechanisms for victims of mislabeling. Read more in my blog post ⤵️ https://t.co/R5TCO7rQpT"
2020-04-2,Dr_SSuri,Ithaca NY,So proud of residents of #Ithaca and the whole #Tompkins county. At present there is only 1 active #covid19 case in the whole county. We couldn’t have made this progress without everyone’s effort. Great job. 👏 👏 🙇‍♀️🙇‍♀️ #twithaca #cuomo https://t.co/E6wcM4o64g
2020-04-2,mikelonergan85,"Kentucky, USA",This journo’s attack is another sad example of media’s blatant partisan slant (5/5) #kygov #kypol #kysen #coronavirus #covid19
2020-04-2,NewsProvidence,"Providence, RI",".@GovRaimondo - upcoming changes in #coronavirus testing: This Sat, June 27, is going to be the last day of testing at the Twin River site in Lincoln operated with CVS - now testing only a few hundred people a day. That was always meant to be temporary.  #WPRO"
2020-04-2,sgxniftylive,India,#Dow tumbles more than 700 points as surge in #coronavirus cases rattles investors.
2020-04-2,htown_Joe,"Houston, TX",Why is #coronavirus spreading like wildfire? Why the new outbreaks of #Covid19? Idiocy! I just drove from #Houston to #Minneapolis. 1200 miles. We did not see a SINGLE person wearing a mask at a gas station. (But EVERY @McDonalds &amp; @Raising_Canes worker we saw wore a mask!)
2020-04-2,Pulse95radio,"Sharjah, United Arab Emirates","The latest update of #Coronavirus (#COVID19) in the #UAE. @MOHAPUAE

#StayHome #Pulse95Radio https://t.co/Stf5xylpLe"
2020-04-2,kr3at,,"Florida has reported a record +5,511 new cases of #CoronaVirus so far today and its only 1:30. Ironic that reopening beaches and restaurants early to save the economy only caused the IMF downgrade the US economy and crash the stock market. More states reopened=repeat next month."
2020-04-2,mikelonergan85,"Kentucky, USA","With @KYDems breaking rules for purely political purposes, same newspaper attacking GOP today published fluff w/ no mention of Democrats’ continued flaunting of the rules that other KYians still forced to follow. (4/5) #kygov #kypol #kysen #coronavirus #covid19 #kynews #kymedia https://t.co/xaaMZaf9Z8"
2020-04-2,TheDNCJames,My House,"Yesterday was the United States' 3rd worst day ever for new COVID-19 cases. 

#Corona #CoronavirusOutbreak #CoronaUpdate #coronavirus #CoronaVirusUpdate #COVID19"
2020-04-2,VirufyOrg,,"Welcome Anja as Chief Operating Officer!
Anja recently graduated @Stanford with a BS in Human Biology. She will be attending @UniofOxford this fall for a Masters program where she will look at the intersection of health and economics.

#coronavirus #COVID19 #pandemic #nonprofit https://t.co/bT2OtYeinU"
2020-04-2,CritTheorySucks,,"Saying Kung Flu is racist.
I just said Kung Flu, therefore I am a racist. 

#CriticalTheory #CriticalTheorySucks #kungflu #COVID19 #coronavirusisracist #coronavirus https://t.co/TFa0HFF4tB"
2020-04-2,FRCdc,"Washington, DC","Rep. @michaelcburgess continues to be amazed at the Dems' trashing Trump's virus response.

#COVID19 #coronavirus
https://t.co/MSkhAyCTlJ"
2020-04-2,GLOBALHealthPR,Worldwide,Singapore partner @SpurwingComms shares #communications opportunities for businesses in this new normal. Read more: #coronavirus #pandemic #COVID19
2020-04-2,AkankshaV_erma,"Delhi, India","Designer Jack Smyth worries that a little bit of magic is being drained from the bookshop experience. 

#books #bookcovers #bookcover #coverillustration #bookdesigners #coronavirus 

https://t.co/zR2zJOBhul"
2020-04-2,FullStriedAhead,,"#Congress should be investing and making sure public places such as restaurants, hotels, airports, subways, and other places of stay are being sanitized and sterilized during this era of #coronavirus. @RepAnnWagner @RepWexton @RepCindyAxne @MaryKBruce @FoxReports @GreenfieldIowa"
2020-04-2,1998Rishu,PKMKB,"@sambitswaraj Dalla for a Reason @sardesairajdeep 
#Coronil #RamdevCoronaCure #coronavirus #RamdevCoronaCure https://t.co/UO5EcCfaqg"
2020-04-3,laurendesouza12,"Vancouver, Canada","Informative read on the connections between #COVID19 , defunding of the #WHO, and tobacco control https://t.co/qXxjuMuSZI"
2020-04-3,MARTINSDJRADIO,"Valencia,  VENEZUELA.","38 MINUTES OF BEST MUSIC FOR YOU!

#24Jun #24June #24June2020 #24Jun_TUITEROS_ACTIVOS 
 #24JUNIO #24Jun2020 
#25JUNE #26JUNE #27JUNE #28JUNE
#25Jun #26Jun #27Jun #28Jun #29JUN #30JUN 
#31JUN &lt; NO EXIST!
#Westworld 
#COVID__19 
#Covid_19 
#COVID19 
#COVIDー19 
#CoronavirusGT 
SAAB https://t.co/SxzrkSLY36"
2020-04-3,cashappflips2k,,Due to Covid-19 I will be sending anywhere between $100-$500 per person to whoever DMs me right now or likes/retweets this!!! I understand it’s hard right nowx everyone needs a blessing🤘🏽🗣🤑  #COVID19 #cashapp #Blessings #freemoney https://t.co/06RkHsK1ZW
2020-04-3,citydonor,NOIDA,"@BloodAid @AvenishDabral @SalaamNamastee @TajinderBagga @upma23 @crowngaurav @ArvindGaur We have many donors in #Delhi #NewDelhi. Please search donors at https://t.co/2jmidDh0Rn
Download our android app from the play store. Join us and you many help some in the future.
#BloodDonation #PlasmaDonation #CoronaRecovered #COVID19"
2020-04-3,fails_dating,,"@taylorswift13 @Disclosure_Doc @netflix @Lavernecox @taylorswift13 You have the power to make a difference in #COVID19 transmission.  Please encourage all your fans to #WearAMask2SaveLives. The more people who wear masks, the less the transmission rate. Please help #savelives @taylorswift13!"
2020-04-3,pzbossbabe,USA,"Safe, non-toxic &amp; kills 99.9% of germs! Keep your eyes open for our surprise release date in June, any day now! #disinfectant #COVID19 #safety #COVID #staysafehome #TogetherWeCan #bosslife #MadeInAmerica https://t.co/yMaNaSuO6i"
2020-04-3,mikelonergan85,"Kentucky, USA",This journo’s attack is another sad example of media’s blatant partisan slant (5/5) #kygov #kypol #kysen #coronavirus #covid19
2020-04-3,michaelbranniga,Birmingham,"#COVID19 Are you asymptotic or pre-symptomatic? Who the fuck knows? The former means you are immune, the latter means you are immune, unless a psychic says you aren't. Wake up! You are being terrified into believing healthy Human beings are a threat!"
2020-04-3,J_Craig_Wilson,"Little Rock, AR",This is a useful tool not only to ensure timely testing but also to promote awareness of the #COVID19 threat in all communities. People need access to this type of info to know that COVID-19 is a real and imminent danger in places they frequent. (2/2)
2020-04-3,michaelbaines74,,Interesting read from MIT Sloan on team collaboration and why companies should deploy collaborative technology to improve team collaboration. #teamcollaboration #remoteworking #covid19 https://t.co/33GaYJV47e https://t.co/vkjMjnk7kl
2020-04-3,syllablehq,"Brooklyn, NY","Why are USA #Covid19 death rates falling while case rates rise? Increased testing? No. There's a delay between new infections and new deaths.

Here's a simple (if imprecise) graphic showing why states with spiking covid cases must urgently prepare for July 😞
#TrumpIsKillingUs https://t.co/impPBvRlDb"
2020-04-3,carrie_byington,"Oakland, CA",We care about those taking care of us on the frontlines of #COVID19 @UofCAHealth! We’re making use of these resources and strategies from @theNAMedicine to support the health and well-being of clinicians during this challenging time: https://t.co/jqpZZorvut #ClinicianWellBeing
2020-04-3,themaxburns,New York,"NEW: @RealDonaldTrump may be done with #COVID19, but sobering testimony from Dr. Anthony Fauci shows the threat of coronavirus is far from over.

My latest for @thedailybeast on yesterday's marathon House coronavirus hearing. https://t.co/9fG6QIFzzu"
2020-04-3,ThePeruvianPapi,Hyperbolic Time Chamber,Florida fucked up by going into phase 2 prematurely #Florida #Covid19
2020-04-3,tgegwang,"Kampala, Uganda",#COVID19 and diabetes fuel each other. https://t.co/cdyJkwVgpB
2020-04-3,karimraffa,"Singapore, London",This Sikh community in NYC is cooking and giving out free meals to #BlackLivesMatter protesters and those affected by the #coronavirus https://t.co/xfz6IX96ta @QuickTake
2020-04-3,tolatender,South Africa,"Working from home is a solution for Small Businesses amid COVID-19 Social D istancing. Read more: https://t.co/n5a4TOc6UK

 #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #socialdistancing Rashford"
2020-04-3,M_Star_Online,London,"Families of Covid-19 victims deserve answers to Scotland's lockdown easing, Labour says https://t.co/n3tKxVTCeS #Scotland #Coronavirus #SNP #Labour"
2020-04-3,LongIslandCares,"Hauppauge, New York","48,973 new people, your neighbors, that have come to Long Island Cares for the first time want to say Thank You! Your support put food on their tables. 

It takes a strong community to get through this.  

#coronavirus #endhunger #makeadifference #strongertogether https://t.co/uffdN622cP"
2020-04-3,recherche_anima,France,"🚨⚠️ #Covid19: no more sensitive to the #coronavirus 👾 # SARSCoV2 ☣️ than the #mouse 🐁,  #rats 🐀 are larger, which is an advantage for research. It allows for more samples and thus more complete studies 💪 
➡️ https://t.co/tnQAuZ0cTa #animalresearch https://t.co/OP8fuVNReX"
2020-04-3,MirWriter,"South Florida, USA","Oh, hell.
#coronavirus #Covid19 #diabetes #pandemic #medical #science https://t.co/jj6WGFLKaH"
2020-04-3,getadimo,Glasgow & London,"While many variables remain unknown, now is the time to be forward-thinking and prepare to save your own holiday season and seasons beyond: (via @Forbes) #retail #ecommerce #etail #coronavirus #Covid19 https://t.co/d9fYoP4UFc"
2020-04-3,PeterTatchell,London,I just signed @TheGreenParty petition to demand the UK Government rebuild the economy with a #GreenNewDeal to create a fair &amp; #GreenRecovery after the #coronavirus pandemic. 80% of the public support a #GreenRecovery. Are you one of them? Please SIGN here https://t.co/rgIRi5yjl7
2020-04-3,MusafirNamah,"New York, US & Delhi, India",#coronavirusus Visitors to New York from areas with high coronavirus rates must quarantine for 14 days #CoronaVirus #Covid19 #pandemic #CoronaVirusUpdate #NewYork #tristate #Connecticut #NewJersey #usa
2020-04-3,mencap_charity,UK,"Massive thanks to @Photosymbols for making the brilliant #EasyRead posters of the last few months. 🙏
They've really helped people with a #LearningDisability to better understand the complicated ideas and guidance around #Coronavirus, #Lockdown, #SocialDistancing and more. ♥ https://t.co/POxLFgagzb"
2020-04-3,mikelonergan85,"Kentucky, USA",This journo’s attack is another sad example of media’s blatant partisan slant (5/5) #kygov #kypol #kysen #coronavirus #covid19
2020-04-3,NewsProvidence,"Providence, RI",".@GovRaimondo - upcoming changes in #coronavirus testing: This Sat, June 27, is going to be the last day of testing at the Twin River site in Lincoln operated with CVS - now testing only a few hundred people a day. That was always meant to be temporary.  #WPRO"
2020-04-3,sgxniftylive,India,#Dow tumbles more than 700 points as surge in #coronavirus cases rattles investors.
2020-04-3,htown_Joe,"Houston, TX",Why is #coronavirus spreading like wildfire? Why the new outbreaks of #Covid19? Idiocy! I just drove from #Houston to #Minneapolis. 1200 miles. We did not see a SINGLE person wearing a mask at a gas station. (But EVERY @McDonalds &amp; @Raising_Canes worker we saw wore a mask!)
2020-04-3,Pulse95radio,"Sharjah, United Arab Emirates","The latest update of #Coronavirus (#COVID19) in the #UAE. @MOHAPUAE

#StayHome #Pulse95Radio https://t.co/Stf5xylpLe"
2020-04-4,ALNewsNetwork,"Montgomery, Alabama",#COVID19 Montgomery chapter of the Links and Beauty and Beyond donating #MASKS to @ASUHornetNation https://t.co/h3LTtLQh9V
2020-04-4,emilybader,"Asbury Park, NJ","@GovMurphy Some interesting math here via @GovMurphy.

Yesterday's cumulative #COVID19 case total: 169,734
Today: 169,892.

169,734-169,892 = 158, not 317. 

Curious what's going on here?"
2020-04-4,PetFoodProcess,,"For our June issue, we talked with #petfood and treat processors, both big and small, and industry leaders about some key strategies helping companies remain resilient amid the market upheaval caused by #COVID19. Full article: https://t.co/dcPSntRbGg https://t.co/gCexvRBUPq"
2020-04-4,EthosLifestyle,"West Coast, Canada","Over the pandemic-filled last four months, one thing’s become clear: #FaceMasks can slow the spread of #coronavirus and help to flatten the curve. 

So why are Americans are refusing to cooperate?

https://t.co/Y5PM3aRULT @grist #COVID19 #pandemic #ethoslifestyle"
2020-04-4,YevKassem710,"North Carolina, USA","Do you know what sucks?
When people lose money because of the #COVID19 pandemic. It does.

But do you know what really sucks?
When people die because of other people’s greed and failure to listen to epidemiologists and medical experts."
2020-04-4,empowerwork,,"""No one should be forced to choose between their livelihood and protecting their loved ones' health or their own."" 

Read more about how #COVID19 has revealed deeper #workplace tensions --&gt;
https://t.co/bZTuJz8R0S https://t.co/qsem1F2U2c"
2020-04-4,SafeWise_Rob,Dorset & UK,Getting messaging right is critical to influencing behaviours. It’s something we are developing our understanding of  ⁦@SafeWise_Safety⁩ #RiskAwareness #COVID19  https://t.co/KvA7wJ5C6I
2020-04-4,CrypTacoBleezy,"California, USA",More $LINK #LINK #coronavirus #COVID19 https://t.co/HhqHQvZfQX
2020-04-4,mcdean,"Tysons Corner, VA","This Safety Month, remember to keep ‘People in Mind’: Look out for your team and stay home if you have any #COVID19 symptoms. #NSM #FightingCOVID19Together #safety @NSCsafety https://t.co/chpfwUvxFc"
2020-04-4,yoshav876,U.S.A.,"FYI Stash can help you build healthy money habits and achieve your financial goals. If you try it with my link and add cash, we’ll each get $20. https://t.co/76G3uG9lVl #stash #COVID19 #invest #Trump"
2020-04-4,PSFairnessNow,,"TBS has issued departmental guidelines for a COVID tracker, which will track refusals to work and which is to be updated daily.

Public servants should not feel intimidated out of their right to refuse unsafe work! 

#GC #covid19 #cdnpoli 

https://t.co/cx1n3076Xs https://t.co/Ua4AtMnO15"
2020-04-4,equality0114,,"@LindseyGrahamSC Well I guess you know now how the rest of America feels for your lack of inaction in protecting the American People. Join the club of disappointed Americans. #COVID19 has killed 123,000 Americans, you do nothing. @ProjectLincoln what a shame he is upset!"
2020-04-4,SPGlobal,Global,"From @SPGlobalPlatts: Oil, fossil fuel demand may have peaked in 2019 thanks to #COVID19: https://t.co/WFs4xNvs93 https://t.co/PNmyUSqPUL"
2020-04-4,experimancer,@ Covid19 home-quarantine  ,"@YleAstudio @AnnikaDamstrom Reminder: #SARS_CoV_2-virus hasn't changed nor is #COVID19-pandemic over anywhere in the world. It'll keep on infecting and killing us until we get the #vaccine, which in Finland has been postponed by @STM_Uutiset and @PSillanaukee until the end of 2021.

https://t.co/tTcc1YrCeX https://t.co/r2uIpCH3wh"
2020-04-4,EXHIBITMAX,"Minneapolis, MN ","Need #PPE? Contact BIOMAX today for multiple levels of #SurgicalMasks, and #Isolationgowns, #Surgicalgowns, #KN95,  #N95, #TyvekCoveralls, #Gloves, #Goggles, and #Shoecovers &amp; #Headcovers  #covid19 #covid_19 #needppe #coronavirus Visit us at https://t.co/kVphbVN6JT"
2020-04-4,LondonRepublic1,London,"...#KeirStarmer refuses to accept that #DemocraticSocialism is the main solution to #Britain's many problems &amp; issues. As this #COVID19/#Coronavirus has proven yet again.

That does not bode well with his attempts to become PM."
2020-04-4,LondonRepublic1,London,"I don't have anything against #KeirStarmer personally. My issues with him are that he has failed the provide needed leadership against #BorisJohnson &amp; the #Conservatives (over #COVID19/#Coronavirus), he refuses to see the need for a #ProgressiveAlliance &amp;... https://t.co/RtOaF1fyn0"
2020-04-4,salpaulsen,"Arden Hills, Minnesota","@MysterySolvent #LaughingStockOfTheWorld #FakePresident @realDonaldTrump doesn't care how the #coronavirus pandemic ends. Trump doesn't care about the 125K Americans he killed,  40 million unemployed, or the shattered economy. Trump only cares about his re-election. It keeps him out of prison."
2020-04-4,Emmer_Effer,Citizen of the World,Great job everybody!  @realDonaldTrump @CBPMarkMorgan @DHS_Wolf @vp @DHSgov @CBP Florida 5500 cases of #coronavirus in a single day.  Time to pat yourselves on the back some more.  @HomelandKen
2020-04-4,728Krista,,820 #American citizens died from #COVID19 yesterday. Nearly 124k total so far. 481k people worldwide. #coronavirus #COVID__19 #MaskUpWA #WearADamnMask #WearAMask #MasksSaveLives #CoronaVirusUpdate #COVIDIOTS
2020-04-4,dani_whatevs,United Kingdom,"haha. People are not meant to be locked up in fear
#coronavirus #CoronavirusOutbreak #coronabollocks #lockdownuk #lockdown https://t.co/ThhmZUHaFO"
2020-04-4,dailyblastlive,Everywhere,"As several states are seeing record highs of coronavirus cases. Dr. Fauci told Congress that he was seeing a ""disturbing surge"" of infections in some parts of the country. 

Do you think states should shut down again? #coronavirus

Watch our discussion: https://t.co/e83NDXKxNA https://t.co/yur6VzVkQk"
2020-04-4,EthosLifestyle,"West Coast, Canada","Over the pandemic-filled last four months, one thing’s become clear: #FaceMasks can slow the spread of #coronavirus and help to flatten the curve. 

So why are Americans are refusing to cooperate?

https://t.co/Y5PM3aRULT @grist #COVID19 #pandemic #ethoslifestyle"
2020-04-4,DialysisSaves,"Portland, OR",Mounting clues suggest the #coronavirus might trigger #diabetes https://t.co/RUshE7POZS
2020-04-4,CrypTacoBleezy,"California, USA",More $LINK #LINK #coronavirus #COVID19 https://t.co/HhqHQvZfQX
2020-04-4,OmniaMa08498960,"Cairo, Egypt","@nytimesworld @RealDoctorMike 
The #coronavirus cases are starting to peak in many states but perhaps we aren’t seeing the full picture. Also, discussing the WHO’s recent flub on asymptotic spread on this week’s Wednesday Checkup 🙏🏼⛑👉🏼 https://t.co/KQvZxwWND0 https://t.co/7k8AXCtmcS"
2020-04-4,aliciaault,"DC, Baltimore, New Orleans","#Virginia to create first #pandemic workplace safety mandates in nation, as #OSHA sits on sidelines. @OSHA_DOL has issued only 1 citation in response to 4000 #coronavirus-related complaints. https://t.co/KBXODEe8BE  #PPE #GetMePPE #MedTwitter"
2020-04-4,EXHIBITMAX,"Minneapolis, MN ","Need #PPE? Contact BIOMAX today for multiple levels of #SurgicalMasks, and #Isolationgowns, #Surgicalgowns, #KN95,  #N95, #TyvekCoveralls, #Gloves, #Goggles, and #Shoecovers &amp; #Headcovers  #covid19 #covid_19 #needppe #coronavirus Visit us at https://t.co/kVphbVN6JT"
2020-04-4,karimraffa,"Singapore, London",This Sikh community in NYC is cooking and giving out free meals to #BlackLivesMatter protesters and those affected by the #coronavirus https://t.co/xfz6IX96ta @QuickTake
2020-04-4,tolatender,South Africa,"Working from home is a solution for Small Businesses amid COVID-19 Social D istancing. Read more: https://t.co/n5a4TOc6UK

 #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #socialdistancing Rashford"
2020-04-5,bloviatedjerk,"Vermont, USA",@KTVZ But aren’t minority communities being disproportionately affected by #COVID19?
2020-04-5,AnujSayal,India,"HIV made Condoms mandatory ? 
#COVID19 made masks ? 
Whats Next A** ? 

🤔🤔🤔🤔🤔"
2020-04-5,lensfocus,"Whitby, Ontario, Canada","@CPHO_Canada @JustinTrudeau #CoronaVirus #CoVid19 @fordnation
INFLATING the numbers Washington state counted suicides, homicides, and overdose deaths as Covid-19 deaths - perhaps in a sense they are right
https://t.co/2FX5vQz6rj https://t.co/pv2fwUxXp9"
