Date,User_ID,Location,Text
2020-04-8,kind_but_bolshy,"Norfolk, England","Downsized? 
If you have a place to store items for a while, it makes sense to keep them for the moment.  In particular, out of season items which would be less saleable just now.
#coronavirus

Lockdown wardrobe clear-outs threaten to flood charity shops https://t.co/iPhTouxaCk"
2020-04-8,railadvent,United Kingdom,The North Norfolk Railway has announced that they will begin running passenger trains from Wednesday 8th of July 2020. https://t.co/Afh5jRXcoV #trainspotting #railway #news #train #rail #steam #steamtrain #norfolk #heritage #coronavirus
2020-04-8,LoneIyStephanie,NY ,"Due to #COVID19 aka #Coronavirus Ill be sending the first 700 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay # or Zelle 🏦 (drop all tags in comments) 🥳 https://t.co/Q0viJChz0k"
2020-04-8,GWestCBayCC,Inverclyde,"If you need assistance with accessing provisions, support and advice during the #coronavirus outbreak please call 01475 715275 between 9am - 7pm, Monday - Saturday.

#InverclydeCares #Greenock #Gourock #Inverclyde #Scotland #OurInverclyde #ourcommunity #StaySafe https://t.co/qWM4Q8fwD2 https://t.co/OvVJXBVPne"
2020-04-8,sidblues101,"Leeds, England","Kyrgios is a prick but he was spot on about Djokovic et al. and the Adria Tour. Bone headed, irresponsible, stupidity. If anybody who got infected dies he should be held accountable. #tennis #coronavirus https://t.co/yGcyOpHw8Y"
2020-04-8,LockdownNo,UK,"Media is keen to paint Brazil as a hellzone disaster because its President wouldn't support #lockdown (@business )

But, compare it to 2 far smaller, richer countries that employed brutal techniques from the beginning.

#lockdownfailed #COVID19 #Covid_19 #COVIDIOTS #coronavirus https://t.co/tyg1O3dEId"
2020-04-8,BrainLife2,"Swansea, Wales",KFC are fooling this sneaky #coronavirus ... these giant bags are used even if you have a small fries. This way #COVID19 gets confused and thinks theres 6 people inside signalling a 'bubble' environment... therefore its pointless trying to infect the contents: https://t.co/H2t6HbvgbH
2020-04-9,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-9,Randombiz,"Long Ditton, Surrey",Don’t worry clearly people are ‘being responsible’ and ‘using common sense’  - god help us 🤪 #COVID19 #SocialDistancinguk #WearADamnMask or #StayAtHome https://t.co/ITg77gZIBR
2020-04-9,a_m_molenda,London,COVID-19 crime. 3 types of clinical trials. #COVID #COVID19 #Covid_19 #SARSCoV2 #doctor #Doctors #treatment #clinicaltrials https://t.co/nf6lyD8Z2y
2020-04-9,CHumanEcology,"Glasgow, Scotland","Liliana Pechene Muelas: at this moment when indigenous communities are facing #COVID19 from outside, we are also facing a change in the earth that we love into a new geological era, while trying to maintain our traditions"
2020-04-9,TherealGerRyan,"Dublin City, Ireland",And make sure you know if the hospital is actually safe for a non covid patient. How you find that out is a mystery....  #COVID19 https://t.co/n3b5kL3vME
2020-04-9,RCPath,London ,Now a presentation of a German study of six postmortems of patients who died of #COVID19 #RCPathWebinar
2020-04-9,bradford_pathol,"Yorkshire, England, UK","@Seb_Brandner discussing #neuropathology findings in #COVID19
- Hypoxic changes
- cerebral infarction (incl. watershed infarcts)
- encephalitis - ? cytokine mediated
- CNS inflammation - accumulation of lymphocytes, macrophages

@RCPath COVID19 Seminars"
2020-04-9,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-9,Pandas_uk,UK,"Remember what ever your brain is telling you, you matter &amp; you are always worthy 💜
#mindfullness
#loveyourself
#Selfcare
#YouMatter

Our helpline 11am-10pm Daily - 08081961776 📞

#COVID19  #Parenting #support #mumlife #Dadlife #PNA #PND #MentalHealthMatters #PNIMH https://t.co/7szAnyoxxX"
2020-04-9,AliceGD89,Bournemouth,"Forget BoJo, Trump &amp; Cummings - the real villains of the last 4 months are @nickjfrost and @simonpegg for setting unrealistic expectations that when the apocalypse comes we can ALL GO TO THE PUB. Thank goodness it’s nearly blown over #thewinchester #covid19 #coviduk"
2020-04-9,JWilliamsRun,"Manchester, England","In a nutshell 👇👇

“Most injuries occur from too much done too fast .....after too little is done for too long”

Spot on 👌@scotmorrsn 

Have seen even more of this in clinic  than usual since #covid19 #lockdown #runners https://t.co/HbMKVSBUsn"
2020-04-9,RichardnotatKF,London & Herefordshire,Care homes &amp; #covid19 - yet another reminder there’s much more to de done. https://t.co/2fjyivXvLu
2020-04-9,cshislop,Coventry UK,"👋🏻@JustinTrudeau @Bill_Morneau — no one will be safe from #COVID19 until everyone is safe. Will you invest just 1% of what Canada’s spent so far on the response at home to fund global humanitarian efforts and help provide tests, treatments and vaccines for all? #GlobalGoalUnite"
2020-04-9,cshislop,Coventry UK,"Hi @MarkRutte, @GiuseppeConteIT @EmmanuelMacron @RegSprecher @jensspahn @hugodejonge to end #COVID19, we need to make sure no one is left behind. When negotiating with pharmaceuticals, request from them to reserve the same amount for the poorest countries. #GlobalGoalUnite"
2020-04-9,matt_shoreditch,"Shoreditch, London",@timpayton Haha! I love travelling. Unfortunately binned a couple of trips already and of course there’s no Tokyo next month. It’s a shame we have such an inept govt who’ve failed in their #COVID19 response.
2020-04-9,MrJohnNicolson,"Alloa, Scotland",Looking forward to zoom webinar with President #Dilma on the #Bolsanaro #coronavirus crisis in Brazil. Interesting address by @ggreenwald to begin.  #ForaBolsonaro https://t.co/kg5yK00I3j
2020-04-9,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-9,_WordsOfKate,"Bristol, England","At last the #lockdown is being eased and we can get back to business!  

Said the #coronavirus.                           #StaySafe https://t.co/nxc8Dm3Rc5"
2020-04-9,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-9,LaoTzu5,"England, UK","Solution Dame Judy:  Go to the Cinema

#COVID19 #CoronaVirus #C4News"
2020-04-9,EarthyAndroid,"Glasgow, Scotland",UK to Wed 24/6/20: #COVID19 Cases per 100 Tests (Daily) and Deaths per 100 Cases (Total) #SARSCoV2 #Coronavirus https://t.co/i8UidvAi90
2020-04-9,SportingExcite,UK,NBA star Nikola Jokic tests positive for coronavirus… days after embracing Novak Djokovic  📝 ✳️ 🏀 #coronavirus #tennistournament https://t.co/9n6wkfNboI
2020-04-9,thurrockcouncil,Thurrock,"There's #coronavirus financial support available if you need it during this time including: 

• Universal Credit
• Local Council Tax Support
•  Employment Support Allowance
• Statutory Sick Pay 

For more information, visit: https://t.co/6OiacX4DR0 #StayAlert https://t.co/xAZnxNSX7N"
2020-04-9,Outside_Margina,UK,"Perhaps this is an opportunity for #Darwinism to finally strike back
and eradicate those who believe that singing and drinking in a crowded pub is more important than the health of fellow citizens?
Let's eradicate #coronavirus before it mutates!
#c4news #skynews #itvnews #bbcnews https://t.co/04XTjbSTLj"
2020-04-9,InverclydeOL,Inverclyde,"If you need assistance with accessing provisions, support and advice during the #coronavirus outbreak please call 01475 715275 between 9am - 7pm, Monday - Saturday.

#InverclydeCares #Inverclyde #Scotland #OurInverclyde #ourcommunity #StaySafe https://t.co/g2NTifOhWI"
2020-04-9,kind_but_bolshy,"Norfolk, England","Downsized? 
If you have a place to store items for a while, it makes sense to keep them for the moment.  In particular, out of season items which would be less saleable just now.
#coronavirus

Lockdown wardrobe clear-outs threaten to flood charity shops https://t.co/iPhTouxaCk"
2020-04-9,railadvent,United Kingdom,The North Norfolk Railway has announced that they will begin running passenger trains from Wednesday 8th of July 2020. https://t.co/Afh5jRXcoV #trainspotting #railway #news #train #rail #steam #steamtrain #norfolk #heritage #coronavirus
2020-04-9,LoneIyStephanie,NY ,"Due to #COVID19 aka #Coronavirus Ill be sending the first 700 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay # or Zelle 🏦 (drop all tags in comments) 🥳 https://t.co/Q0viJChz0k"
2020-04-9,GWestCBayCC,Inverclyde,"If you need assistance with accessing provisions, support and advice during the #coronavirus outbreak please call 01475 715275 between 9am - 7pm, Monday - Saturday.

#InverclydeCares #Greenock #Gourock #Inverclyde #Scotland #OurInverclyde #ourcommunity #StaySafe https://t.co/qWM4Q8fwD2 https://t.co/OvVJXBVPne"
2020-04-9,sidblues101,"Leeds, England","Kyrgios is a prick but he was spot on about Djokovic et al. and the Adria Tour. Bone headed, irresponsible, stupidity. If anybody who got infected dies he should be held accountable. #tennis #coronavirus https://t.co/yGcyOpHw8Y"
2020-04-10,PainAssocScot,United Kingdom,Tomorrow’s #Oban self-management group will be meeting at 1pm via Zoom. The topic is managing stress.  If you wish to join the group or want more info Freephone 0800 783 6059 or email info@painassociation.com. . #self-management #Chronic Pain #COVID19
2020-04-10,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-10,Randombiz,"Long Ditton, Surrey",Don’t worry clearly people are ‘being responsible’ and ‘using common sense’  - god help us 🤪 #COVID19 #SocialDistancinguk #WearADamnMask or #StayAtHome https://t.co/ITg77gZIBR
2020-04-10,a_m_molenda,London,COVID-19 crime. 3 types of clinical trials. #COVID #COVID19 #Covid_19 #SARSCoV2 #doctor #Doctors #treatment #clinicaltrials https://t.co/nf6lyD8Z2y
2020-04-10,CHumanEcology,"Glasgow, Scotland","Liliana Pechene Muelas: at this moment when indigenous communities are facing #COVID19 from outside, we are also facing a change in the earth that we love into a new geological era, while trying to maintain our traditions"
2020-04-10,TherealGerRyan,"Dublin City, Ireland",And make sure you know if the hospital is actually safe for a non covid patient. How you find that out is a mystery....  #COVID19 https://t.co/n3b5kL3vME
2020-04-10,RCPath,London ,Now a presentation of a German study of six postmortems of patients who died of #COVID19 #RCPathWebinar
2020-04-10,bradford_pathol,"Yorkshire, England, UK","@Seb_Brandner discussing #neuropathology findings in #COVID19
- Hypoxic changes
- cerebral infarction (incl. watershed infarcts)
- encephalitis - ? cytokine mediated
- CNS inflammation - accumulation of lymphocytes, macrophages

@RCPath COVID19 Seminars"
2020-04-10,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-10,Pandas_uk,UK,"Remember what ever your brain is telling you, you matter &amp; you are always worthy 💜
#mindfullness
#loveyourself
#Selfcare
#YouMatter

Our helpline 11am-10pm Daily - 08081961776 📞

#COVID19  #Parenting #support #mumlife #Dadlife #PNA #PND #MentalHealthMatters #PNIMH https://t.co/7szAnyoxxX"
2020-04-10,AliceGD89,Bournemouth,"Forget BoJo, Trump &amp; Cummings - the real villains of the last 4 months are @nickjfrost and @simonpegg for setting unrealistic expectations that when the apocalypse comes we can ALL GO TO THE PUB. Thank goodness it’s nearly blown over #thewinchester #covid19 #coviduk"
2020-04-10,JWilliamsRun,"Manchester, England","In a nutshell 👇👇

“Most injuries occur from too much done too fast .....after too little is done for too long”

Spot on 👌@scotmorrsn 

Have seen even more of this in clinic  than usual since #covid19 #lockdown #runners https://t.co/HbMKVSBUsn"
2020-04-10,RichardnotatKF,London & Herefordshire,Care homes &amp; #covid19 - yet another reminder there’s much more to de done. https://t.co/2fjyivXvLu
2020-04-10,cshislop,Coventry UK,"👋🏻@JustinTrudeau @Bill_Morneau — no one will be safe from #COVID19 until everyone is safe. Will you invest just 1% of what Canada’s spent so far on the response at home to fund global humanitarian efforts and help provide tests, treatments and vaccines for all? #GlobalGoalUnite"
2020-04-10,cshislop,Coventry UK,"Hi @MarkRutte, @GiuseppeConteIT @EmmanuelMacron @RegSprecher @jensspahn @hugodejonge to end #COVID19, we need to make sure no one is left behind. When negotiating with pharmaceuticals, request from them to reserve the same amount for the poorest countries. #GlobalGoalUnite"
2020-04-10,PHE_uk,United Kingdom,"If you're a frontline worker or volunteer, you can access our free online training to learn how to support the mental wellbeing of others who may be affected by #coronavirus.

Find out more: https://t.co/gtse8723GA

@NHSEngland @NHS_HealthEdEng"
2020-04-10,MrJohnNicolson,"Alloa, Scotland",Looking forward to zoom webinar with President #Dilma on the #Bolsanaro #coronavirus crisis in Brazil. Interesting address by @ggreenwald to begin.  #ForaBolsonaro https://t.co/kg5yK00I3j
2020-04-10,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-10,_WordsOfKate,"Bristol, England","At last the #lockdown is being eased and we can get back to business!  

Said the #coronavirus.                           #StaySafe https://t.co/nxc8Dm3Rc5"
2020-04-10,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-10,LaoTzu5,"England, UK","Solution Dame Judy:  Go to the Cinema

#COVID19 #CoronaVirus #C4News"
2020-04-10,EarthyAndroid,"Glasgow, Scotland",UK to Wed 24/6/20: #COVID19 Cases per 100 Tests (Daily) and Deaths per 100 Cases (Total) #SARSCoV2 #Coronavirus https://t.co/i8UidvAi90
2020-04-10,SportingExcite,UK,NBA star Nikola Jokic tests positive for coronavirus… days after embracing Novak Djokovic  📝 ✳️ 🏀 #coronavirus #tennistournament https://t.co/9n6wkfNboI
2020-04-10,thurrockcouncil,Thurrock,"There's #coronavirus financial support available if you need it during this time including: 

• Universal Credit
• Local Council Tax Support
•  Employment Support Allowance
• Statutory Sick Pay 

For more information, visit: https://t.co/6OiacX4DR0 #StayAlert https://t.co/xAZnxNSX7N"
2020-04-10,Outside_Margina,UK,"Perhaps this is an opportunity for #Darwinism to finally strike back
and eradicate those who believe that singing and drinking in a crowded pub is more important than the health of fellow citizens?
Let's eradicate #coronavirus before it mutates!
#c4news #skynews #itvnews #bbcnews https://t.co/04XTjbSTLj"
2020-04-10,InverclydeOL,Inverclyde,"If you need assistance with accessing provisions, support and advice during the #coronavirus outbreak please call 01475 715275 between 9am - 7pm, Monday - Saturday.

#InverclydeCares #Inverclyde #Scotland #OurInverclyde #ourcommunity #StaySafe https://t.co/g2NTifOhWI"
2020-04-10,kind_but_bolshy,"Norfolk, England","Downsized? 
If you have a place to store items for a while, it makes sense to keep them for the moment.  In particular, out of season items which would be less saleable just now.
#coronavirus

Lockdown wardrobe clear-outs threaten to flood charity shops https://t.co/iPhTouxaCk"
2020-04-10,railadvent,United Kingdom,The North Norfolk Railway has announced that they will begin running passenger trains from Wednesday 8th of July 2020. https://t.co/Afh5jRXcoV #trainspotting #railway #news #train #rail #steam #steamtrain #norfolk #heritage #coronavirus
2020-04-10,LoneIyStephanie,NY ,"Due to #COVID19 aka #Coronavirus Ill be sending the first 700 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay # or Zelle 🏦 (drop all tags in comments) 🥳 https://t.co/Q0viJChz0k"
2020-04-10,GWestCBayCC,Inverclyde,"If you need assistance with accessing provisions, support and advice during the #coronavirus outbreak please call 01475 715275 between 9am - 7pm, Monday - Saturday.

#InverclydeCares #Greenock #Gourock #Inverclyde #Scotland #OurInverclyde #ourcommunity #StaySafe https://t.co/qWM4Q8fwD2 https://t.co/OvVJXBVPne"
2020-04-11,SensoryLeaf420,"Essex, U.K","@MattHancock @BorisJohnson I ordered a #COVID19 #test on Monday... Showed up at 4:05 today. Can't do test, until iv arranged #collection but can't do that as closed at 4pm. So it will be Friday, before it gets posted. 5 days, is that acceptable #TestandTrace"
2020-04-11,willlawry,"Eastbourne, England",Words cannot express how much determination this man has! So pleased he's home!! 🏡 @ESHTNHS @ESHT_OOH @SEWB_ESHT @TheACPRC #COVID19 #physiotherapy #AHP https://t.co/Ten4uwyno6
2020-04-11,PainAssocScot,United Kingdom,Tomorrow’s #Oban self-management group will be meeting at 1pm via Zoom. The topic is managing stress.  If you wish to join the group or want more info Freephone 0800 783 6059 or email info@painassociation.com. . #self-management #Chronic Pain #COVID19
2020-04-11,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-11,Randombiz,"Long Ditton, Surrey",Don’t worry clearly people are ‘being responsible’ and ‘using common sense’  - god help us 🤪 #COVID19 #SocialDistancinguk #WearADamnMask or #StayAtHome https://t.co/ITg77gZIBR
2020-04-11,a_m_molenda,London,COVID-19 crime. 3 types of clinical trials. #COVID #COVID19 #Covid_19 #SARSCoV2 #doctor #Doctors #treatment #clinicaltrials https://t.co/nf6lyD8Z2y
2020-04-11,CHumanEcology,"Glasgow, Scotland","Liliana Pechene Muelas: at this moment when indigenous communities are facing #COVID19 from outside, we are also facing a change in the earth that we love into a new geological era, while trying to maintain our traditions"
2020-04-11,TherealGerRyan,"Dublin City, Ireland",And make sure you know if the hospital is actually safe for a non covid patient. How you find that out is a mystery....  #COVID19 https://t.co/n3b5kL3vME
2020-04-11,RCPath,London ,Now a presentation of a German study of six postmortems of patients who died of #COVID19 #RCPathWebinar
2020-04-11,bradford_pathol,"Yorkshire, England, UK","@Seb_Brandner discussing #neuropathology findings in #COVID19
- Hypoxic changes
- cerebral infarction (incl. watershed infarcts)
- encephalitis - ? cytokine mediated
- CNS inflammation - accumulation of lymphocytes, macrophages

@RCPath COVID19 Seminars"
2020-04-11,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-11,Pandas_uk,UK,"Remember what ever your brain is telling you, you matter &amp; you are always worthy 💜
#mindfullness
#loveyourself
#Selfcare
#YouMatter

Our helpline 11am-10pm Daily - 08081961776 📞

#COVID19  #Parenting #support #mumlife #Dadlife #PNA #PND #MentalHealthMatters #PNIMH https://t.co/7szAnyoxxX"
2020-04-11,AliceGD89,Bournemouth,"Forget BoJo, Trump &amp; Cummings - the real villains of the last 4 months are @nickjfrost and @simonpegg for setting unrealistic expectations that when the apocalypse comes we can ALL GO TO THE PUB. Thank goodness it’s nearly blown over #thewinchester #covid19 #coviduk"
2020-04-11,JWilliamsRun,"Manchester, England","In a nutshell 👇👇

“Most injuries occur from too much done too fast .....after too little is done for too long”

Spot on 👌@scotmorrsn 

Have seen even more of this in clinic  than usual since #covid19 #lockdown #runners https://t.co/HbMKVSBUsn"
2020-04-11,RichardnotatKF,London & Herefordshire,Care homes &amp; #covid19 - yet another reminder there’s much more to de done. https://t.co/2fjyivXvLu
2020-04-11,PHE_uk,United Kingdom,"If you're a frontline worker or volunteer, you can access our free online training to learn how to support the mental wellbeing of others who may be affected by #coronavirus.

Find out more: https://t.co/gtse8723GA

@NHSEngland @NHS_HealthEdEng"
2020-04-11,MrJohnNicolson,"Alloa, Scotland",Looking forward to zoom webinar with President #Dilma on the #Bolsanaro #coronavirus crisis in Brazil. Interesting address by @ggreenwald to begin.  #ForaBolsonaro https://t.co/kg5yK00I3j
2020-04-11,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-11,_WordsOfKate,"Bristol, England","At last the #lockdown is being eased and we can get back to business!  

Said the #coronavirus.                           #StaySafe https://t.co/nxc8Dm3Rc5"
2020-04-11,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-11,LaoTzu5,"England, UK","Solution Dame Judy:  Go to the Cinema

#COVID19 #CoronaVirus #C4News"
2020-04-11,EarthyAndroid,"Glasgow, Scotland",UK to Wed 24/6/20: #COVID19 Cases per 100 Tests (Daily) and Deaths per 100 Cases (Total) #SARSCoV2 #Coronavirus https://t.co/i8UidvAi90
2020-04-11,SportingExcite,UK,NBA star Nikola Jokic tests positive for coronavirus… days after embracing Novak Djokovic  📝 ✳️ 🏀 #coronavirus #tennistournament https://t.co/9n6wkfNboI
2020-04-11,thurrockcouncil,Thurrock,"There's #coronavirus financial support available if you need it during this time including: 

• Universal Credit
• Local Council Tax Support
•  Employment Support Allowance
• Statutory Sick Pay 

For more information, visit: https://t.co/6OiacX4DR0 #StayAlert https://t.co/xAZnxNSX7N"
2020-04-11,Outside_Margina,UK,"Perhaps this is an opportunity for #Darwinism to finally strike back
and eradicate those who believe that singing and drinking in a crowded pub is more important than the health of fellow citizens?
Let's eradicate #coronavirus before it mutates!
#c4news #skynews #itvnews #bbcnews https://t.co/04XTjbSTLj"
2020-04-11,InverclydeOL,Inverclyde,"If you need assistance with accessing provisions, support and advice during the #coronavirus outbreak please call 01475 715275 between 9am - 7pm, Monday - Saturday.

#InverclydeCares #Inverclyde #Scotland #OurInverclyde #ourcommunity #StaySafe https://t.co/g2NTifOhWI"
2020-04-11,kind_but_bolshy,"Norfolk, England","Downsized? 
If you have a place to store items for a while, it makes sense to keep them for the moment.  In particular, out of season items which would be less saleable just now.
#coronavirus

Lockdown wardrobe clear-outs threaten to flood charity shops https://t.co/iPhTouxaCk"
2020-04-11,railadvent,United Kingdom,The North Norfolk Railway has announced that they will begin running passenger trains from Wednesday 8th of July 2020. https://t.co/Afh5jRXcoV #trainspotting #railway #news #train #rail #steam #steamtrain #norfolk #heritage #coronavirus
2020-04-11,LoneIyStephanie,NY ,"Due to #COVID19 aka #Coronavirus Ill be sending the first 700 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay # or Zelle 🏦 (drop all tags in comments) 🥳 https://t.co/Q0viJChz0k"
2020-04-11,GWestCBayCC,Inverclyde,"If you need assistance with accessing provisions, support and advice during the #coronavirus outbreak please call 01475 715275 between 9am - 7pm, Monday - Saturday.

#InverclydeCares #Greenock #Gourock #Inverclyde #Scotland #OurInverclyde #ourcommunity #StaySafe https://t.co/qWM4Q8fwD2 https://t.co/OvVJXBVPne"
2020-04-12,domdyer70,UK,Bournemouth beach today &amp; this before Boris opens the pubs #COVID19 https://t.co/p9NhkFQTsN
2020-04-12,SensoryLeaf420,"Essex, U.K","@MattHancock @BorisJohnson I ordered a #COVID19 #test on Monday... Showed up at 4:05 today. Can't do test, until iv arranged #collection but can't do that as closed at 4pm. So it will be Friday, before it gets posted. 5 days, is that acceptable #TestandTrace"
2020-04-12,willlawry,"Eastbourne, England",Words cannot express how much determination this man has! So pleased he's home!! 🏡 @ESHTNHS @ESHT_OOH @SEWB_ESHT @TheACPRC #COVID19 #physiotherapy #AHP https://t.co/Ten4uwyno6
2020-04-12,PainAssocScot,United Kingdom,Tomorrow’s #Oban self-management group will be meeting at 1pm via Zoom. The topic is managing stress.  If you wish to join the group or want more info Freephone 0800 783 6059 or email info@painassociation.com. . #self-management #Chronic Pain #COVID19
2020-04-12,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-12,Randombiz,"Long Ditton, Surrey",Don’t worry clearly people are ‘being responsible’ and ‘using common sense’  - god help us 🤪 #COVID19 #SocialDistancinguk #WearADamnMask or #StayAtHome https://t.co/ITg77gZIBR
2020-04-12,a_m_molenda,London,COVID-19 crime. 3 types of clinical trials. #COVID #COVID19 #Covid_19 #SARSCoV2 #doctor #Doctors #treatment #clinicaltrials https://t.co/nf6lyD8Z2y
2020-04-12,CHumanEcology,"Glasgow, Scotland","Liliana Pechene Muelas: at this moment when indigenous communities are facing #COVID19 from outside, we are also facing a change in the earth that we love into a new geological era, while trying to maintain our traditions"
2020-04-12,TherealGerRyan,"Dublin City, Ireland",And make sure you know if the hospital is actually safe for a non covid patient. How you find that out is a mystery....  #COVID19 https://t.co/n3b5kL3vME
2020-04-12,RCPath,London ,Now a presentation of a German study of six postmortems of patients who died of #COVID19 #RCPathWebinar
2020-04-12,bradford_pathol,"Yorkshire, England, UK","@Seb_Brandner discussing #neuropathology findings in #COVID19
- Hypoxic changes
- cerebral infarction (incl. watershed infarcts)
- encephalitis - ? cytokine mediated
- CNS inflammation - accumulation of lymphocytes, macrophages

@RCPath COVID19 Seminars"
2020-04-12,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-12,Pandas_uk,UK,"Remember what ever your brain is telling you, you matter &amp; you are always worthy 💜
#mindfullness
#loveyourself
#Selfcare
#YouMatter

Our helpline 11am-10pm Daily - 08081961776 📞

#COVID19  #Parenting #support #mumlife #Dadlife #PNA #PND #MentalHealthMatters #PNIMH https://t.co/7szAnyoxxX"
2020-04-12,AliceGD89,Bournemouth,"Forget BoJo, Trump &amp; Cummings - the real villains of the last 4 months are @nickjfrost and @simonpegg for setting unrealistic expectations that when the apocalypse comes we can ALL GO TO THE PUB. Thank goodness it’s nearly blown over #thewinchester #covid19 #coviduk"
2020-04-12,JWilliamsRun,"Manchester, England","In a nutshell 👇👇

“Most injuries occur from too much done too fast .....after too little is done for too long”

Spot on 👌@scotmorrsn 

Have seen even more of this in clinic  than usual since #covid19 #lockdown #runners https://t.co/HbMKVSBUsn"
2020-04-12,PHE_uk,United Kingdom,"If you're a frontline worker or volunteer, you can access our free online training to learn how to support the mental wellbeing of others who may be affected by #coronavirus.

Find out more: https://t.co/gtse8723GA

@NHSEngland @NHS_HealthEdEng"
2020-04-12,MrJohnNicolson,"Alloa, Scotland",Looking forward to zoom webinar with President #Dilma on the #Bolsanaro #coronavirus crisis in Brazil. Interesting address by @ggreenwald to begin.  #ForaBolsonaro https://t.co/kg5yK00I3j
2020-04-12,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-12,_WordsOfKate,"Bristol, England","At last the #lockdown is being eased and we can get back to business!  

Said the #coronavirus.                           #StaySafe https://t.co/nxc8Dm3Rc5"
2020-04-12,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-12,LaoTzu5,"England, UK","Solution Dame Judy:  Go to the Cinema

#COVID19 #CoronaVirus #C4News"
2020-04-12,EarthyAndroid,"Glasgow, Scotland",UK to Wed 24/6/20: #COVID19 Cases per 100 Tests (Daily) and Deaths per 100 Cases (Total) #SARSCoV2 #Coronavirus https://t.co/i8UidvAi90
2020-04-12,SportingExcite,UK,NBA star Nikola Jokic tests positive for coronavirus… days after embracing Novak Djokovic  📝 ✳️ 🏀 #coronavirus #tennistournament https://t.co/9n6wkfNboI
2020-04-12,thurrockcouncil,Thurrock,"There's #coronavirus financial support available if you need it during this time including: 

• Universal Credit
• Local Council Tax Support
•  Employment Support Allowance
• Statutory Sick Pay 

For more information, visit: https://t.co/6OiacX4DR0 #StayAlert https://t.co/xAZnxNSX7N"
